smiles,index
CCCCCC/C=C\CCCC(=O)O[C@H](CCCCCCC)CCO[C@@H]1[C@@H](NC(=O)CC(=O)CCCCCCCCCCC)[C@H](OC[C@H]2O[C@H](OP(=O)(O)O)[C@H](NC(=O)CC(=O)CCCCCCCCCCC)[C@@H](OCC[C@H](O)CCCCCCC)[C@@H]2O)O[C@H](COC)[C@H]1OP(=O)(O)O,705
CC1C(N)CN1c1c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c2c1Cl,706
C/C=C/C1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1,707
O=C(O)c1cn(C2CC2)c2cc(-n3cccc3)c(F)cc2c1=O,708
CCOc1cc(Cc2cnc(N)nc2N)cc(OCC)c1-n1cccc1,709
CCc1ccccc1N/N=C/c1cn(-c2ccc(C(=O)O)cc2)nc1-c1ccc2ccccc2c1,710
COc1ccc2cc1Oc1ccc(cc1)C=C1C(=O)O[C@H](C)[C@H](N(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](c3ccccc3)C(=O)N3CCC[C@H]3C(=O)N(C)[C@@H](C(C)C)C(=O)NC(=C(CO)C3CO3)C(=O)N3CCC[C@H]3C(=O)N[C@H](C(=O)N(C)[C@@H](C(C)C)C(=O)N1C)C2O,711
NCCC(O)C(=O)NC1CC(N)C(OC2OC(CN)C(O)C(O)C2N)C(OC2OC(CN)C(O)C2O)C1O,712
Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,713
CC(=O)N/C=C/[S@@+]([O-])C1=C(C(=O)O)N2C(=O)[C@@H](C(C)(C)OS(=O)(=O)O)[C@H]2C1,714
C[N+]1(C)CC[C@@H](/C=C/C2=C(C(=O)[O-])N3C(=O)[C@@H](NC(=O)/C(=N\OCF)c4nsc(N)n4)[C@H]3SC2)O1,715
COC(=O)c1c(O[C@@H]2O[C@@H](C)[C@H](OC)[C@@H](OC)[C@H]2OC)cc2cc3c(c(O)c2c1C)C(=O)[C@]1(OC)C(=O)C=C(OC)[C@@H](O)[C@]1(O)C3=O,716
Nc1nc(/C(=N/O)C(=O)NC2C(=O)N3C(C(=O)O)=C(/C=C/c4cc(Cl)no4)CSC23)cs1,717
CO[C@]1(Cc2c[nH]c3ccccc23)NC(=O)[C@@](SC)([C@@H](C)O)NC1=O,718
CN1C(=O)[C@H]2NC(=O)[C@@]1(C)SS2,719
CCCC(=O)O[C@H]1[C@H](C)O[C@@H](O[C@H]2[C@H](N(C)C)[C@@H](O)[C@H](O[C@H]3[C@@H](CC=O)C[C@@H](C)[C@@H](O)/C=C/C=C/C[C@@H](C)OC(=O)C[C@@H](O)[C@@H]3OC)O[C@@H]2C)C[C@@]1(C)OC(=O)CC,720
NC[C@@H]1CC[C@@H](N)[C@@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)O1,721
NCCCc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1,722
CCN1CCC[C@H]1c1cc(O)c2c(c1OC)C[C@H]1C[C@H]3[C@H](N(C)C)C(=O)C(C(N)=O)C(=O)[C@@]3(O)C(=O)C1C2=O,723
CC1=C[C@H](C(N)=O)N2C[C@@H]1N(O[C@H](F)C(=O)OC(C)C)C2=O,724
COC1=CC(=O)c2c(O)c3c(c(O)c2C1=O)O[C@@]1(CCc2cc4cc(C)oc(=O)c4c(O)c2O1)[C@H]3O,725
CC1(C)S[C@@H]2[C@H](NC(=O)CCC[C@H](N)C(=O)O)C(=O)N2[C@H]1C(=O)O,726
CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[C@H](C)Cl)N(C)C1,727
CNC(=O)C[C@@H]1NC(=O)c2csc(n2)-c2ccc(-c3nc(N(CCCCC(=O)O)C(=O)OC4CCC(C(=O)O)CC4)cs3)nc2-c2csc(n2)-c2csc(n2)[C@H]([C@@H](O)c2ccccc2)NC(=O)CNC(=O)c2nc(sc2COC)[C@H](C(C)C)NC(=O)c2nc1sc2C,728
OCCNc1nc(Nc2ccccc2F)nc2ccccc12,729
NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](NC(CO)CO)C[C@@H]2N)[C@H](N)[C@@H](O)[C@@H]1O,730
COc1cc2oc3c(c(=O)c2cc1O)C(=O)C1=C(CCc2cc4cc(C)[nH]c(=O)c4c(O)c21)C3=O,731
CC(C)CCOc1ccc(NC(=S)Nc2ccc(OCCC(C)C)cc2)cc1,732
CCOc1cc([C@@H](CS(C)(=O)=O)N2Cc3cccc(NC(=O)C4CC4)c3C2=O)ccc1OC,733
CC(C)(O/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccc4cc(O)c(O)cc4c3)CS[C@H]12)c1csc(N)n1)C(=O)O,734
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N=[N+]=[N-])c3ccccc3)C(=O)N2[C@H]1C(=O)O,735
CCC(C)CCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,736
CCc1cc(Nc2cc(=O)n(CCCCOC)c(=O)[nH]2)ccc1C,737
CC1(C)CC(C(=O)N2CCN(c3cc4c(cc3F)c(=O)c(C(=O)O)cn4C3CC3)CC2)CC(C)(C)N1[O],738
NC1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)C1,739
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@H]3Cc4nccn4C3)[C@H](C)[C@H]12,740
Cn1c(-c2cc(=O)c(O)c[nH]2)nn(S(=O)(=O)NC(=O)N2C[C@H](NC(=O)/C(=N/OC(C)(C)C(=O)O)c3csc(N)n3)C2=O)c1=O,741
O=C(O)[C@@H]1CSC(c2csc(-c3ncccc3O)n2)=N1,742
CNC1CN(c2c(F)c(C)c3c(=O)c(C(=O)O)cn(-c4cc(N)c(F)cc4CO)c3c2Cl)C1,743
CC[C@H]1OC(=O)C(C)C(O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)[C@@H]2O[C@@]1(C)[C@@H](O)[C@H]2C,744
O=C(Nc1cc(Cl)cc(Cl)c1O)c1c(O)c(Cl)cc(Cl)c1Cl,745
COC1=C(C(=O)O)[C@H](C)[C@@]23O[C@]24c2cc(O)c5c(c2N[C@H]3C#C/C=C\C#C[C@H]14)C(=O)c1c(O)ccc(O)c1C5=O,746
Nn1c(SC(=O)Nc2ccccc2)nnc1-c1cccc([N+](=O)[O-])c1,747
COc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1O,748
CS(=O)(=O)c1ccc([C@@H](O)[C@@H](CO)NC(=O)C(Cl)Cl)cc1,749
CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](OC(N)=O)[C@@H](O)[C@@H]3N=C(N)N)O[C@@H](C)[C@]2(O)CO)O[C@@H](CO)[C@H](O)[C@H]1O,750
CC(C)(NOS(=O)(=O)O)[C@@H](C=O)NC(=O)/C(=N\O[C@@H](COc1ccc(C(N)=N[C@@H]2CCCNC2)cc1)C(=O)O)c1csc(N)n1,751
Cc1ccccc1SC1=C(Sc2ccccc2C)C(=O)NC1=O,752
O=C(NNC(=O)[C@@H]1CC[C@@H]2CN1C(=O)N2OS(=O)(=O)O)[C@H]1CCNC1,753
NC[C@@H]1O[C@H](O[C@H]2[C@@H](O)[C@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CN)[C@@H](O)[C@H](O)[C@H]3N)O[C@@H]2CO)[C@H](N)[C@@H](O)[C@@H]1O,754
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(/C=C\c3scnc3C)CS[C@H]12)c1csc(N)n1,755
NC(=O)c1cc[n+](CC2=C(C(=O)[O-])N3C(=O)[C@@H](NC(=O)[C@@H](c4ccccc4)S(=O)(=O)O)[C@H]3SC2)cc1,756
C/C=C\C=C\[C@@H]1O[C@](O)([C@H](CC)C(=O)NC/C=C/C=C(\C)[C@@H](OC)[C@@H](C)[C@@H]2O[C@H](/C=C/C=C/C=C(\C)C(=O)c3c(O)ccn(C)c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@H](O)C1(C)C,757
Cc1cc(/C=C(/C#N)C(=O)Nc2cccc(Br)c2)c(C)n1-c1ccc(C(=O)O)cc1,758
CC/C(=C\C=C\[C@@H]1C=C[C@@H]2[C@@H](CC)CC[C@H]2[C@@H]1C(=O)c1ccc[nH]1)[C@@H]1O[C@@H]([C@@H](C)C(=O)O)CC[C@@H]1C,759
CCCCCCCOc1ccc(CNCCC(=O)NCCC(=O)OC2CN(C)C([C@@H](OC3CC(O)C(CN)O3)[C@H]3O[C@@H](n4ccc(=O)[nH]c4=O)C[C@@H]3O)C(=O)N(C)C2C(=O)O)cc1OCCCCCCC,760
C[n+]1ccc(SCC2=C(C(=O)[O-])N3C(=O)[C@@H](NC(=O)/C(=N/OCC(=O)O)c4csc(N)n4)[C@H]3SC2)c2c1CCC2,761
CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CCF)c3c2F)CC1,762
C=CCc1ccc(O)c(OC)c1,763
OCc1cc(-c2c[nH]c3ccc(Br)cc23)cc2nc(F)ccc12,764
C[C@H]1C[C@H](N)CN1c1cc2c(cc1F)c(=O)c(C(=O)O)cn2-c1ccc(F)cc1F,765
NCCCC(N)CC(=O)NCCCC(N)CC(=O)O[C@@H]1[C@H](OC(N)=O)[C@@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](N=C(N)N)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1OC(N)=O,766
C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](O)[C@@H](N=C(N)N)[C@H](O)[C@H]2N=C(N)N)[C@H](O)[C@@]1(O)CO,767
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21,768
CCCCCCCCCCCCCCC(=O)N[C@@H](CCCN)C(=O)N[C@H](C(=O)N[C@@H]1C(=O)N[C@@H](CCCN)C(=O)N[C@@H](CO)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CO)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N2CCC[C@H]2C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H]([C@@H](C)CC)C(=O)O[C@@H]1C)C(C)C,769
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)OCOC(=O)[C@@H]1N2C(=O)C[C@H]2S(=O)(=O)C1(C)C,770
CC(=O)NC(C)(C)C(=O)N1CCCC1C(=O)NC(C(=O)NC(C)(C)C(=O)NC(C(=O)NC(C)C(=O)NC(C)(C)C(=O)NC(C)C(=O)NC(C)(C)C(=O)NC(C)(C)C(=O)NC(CCC(N)=O)C(=O)NC(C)(C)C(=O)NC(CC(C)C)C(=O)NC(C)(C)C(=O)NCC(=O)NC(CC(C)C)C(=O)NC(C)(C)C(=O)N1CCCC1C(=O)NC(C(=O)NC(C)(C)C(=O)NC(C)(C)C(=O)NC(CCC(=O)NC(CO)Cc1ccccc1)C(=O)NC(CCC(N)=O)C(=O)O)C(C)C)C(C)C)C(C)C,771
CC(=O)NC[C@H]1CN(c2ccc(-n3ccnn3)c(F)c2)C(=O)O1,772
N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CS[C@H]12)c1ccccc1,773
O=C(CSc1nc2ccccc2[nH]1)Nc1ccccc1,774
CC(=O)NC[C@H]1CN(c2ccc(NC(=O)c3ccc([N+](=O)[O-])o3)c(F)c2)C(=O)O1,775
CCc1cc(O)c(Oc2cccnc2F)cc1F,776
CCCCCCCc1cc(O)c(CCCCCC)c(O)c1,777
CCCCCCC1OC(=O)CNC(=O)C(C(C)O)NC(=O)C(CO)NC(=O)C(C(C)CC)NC(=O)C(CC(C)C)N(C)C(=O)C1C,778
CC(C)C[C@H](NC(=O)[C@@H](NC(=O)N[C@H](C(=O)O)C(C)C)[C@@H]1CCNC(N)=N1)C(=O)NCCCN[C@H](C(=O)O)[C@H](O[C@@H]1O[C@H](CN)[C@@H](O)[C@H]1O)[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@H](O)[C@@H]1O,779
COc1cc(CSc2cccc(F)c2)c(C(=O)O)c(O)c1/C=C/C(C)C,780
C[C@@H]1O[C@H]2CC(=O)O[C@H]2C2=C1C(=O)c1cc(-c3cc(O)c4c(c3)C(=O)C3=C(C4=O)[C@@H]4OC(=O)C[C@@H]4O[C@H]3C)cc(O)c1C2=O,781
O=c1[nH]oc2cc(O)ccc12,782
Oc1c(Br)cc(Br)cc1-c1cc(C(F)(F)F)no1,783
CC(=S)NC[C@H]1CN(c2ccc(N3CCN(C(=O)CO)CC3)c(F)c2)C(=O)O1,784
COc1cc(C)c(-c2cc(O)c(Cl)c3cc4c(c(O)c23)C(=O)c2c(cc(OC)c(Cl)c2O)C4(C)C)c(O)c1,785
COc1c(N2CC[C@@](CN)(CF)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,786
Cc1cc(=O)n2c3c(c4c(cc13)c(CO)cc(=O)n4C)OC2,787
Cc1ncc(O)c(-c2nc3c(C(N)=O)c(O)cc(C)c3o2)n1,788
Cc1cc2nc(CCC3CCCCC3)[nH]c2cc1C,789
CC[C@H](C)CCCCC(=O)N[C@H](CCN)C(=O)N[C@@H](C(=O)N[C@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCN)NC(=O)[C@@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CCN)NC1=O)[C@H](C)O,790
CC1=CC(=O)c2c(O)cccc2C1=O,791
N[C@H]1C(=O)N[C@@H]2Cc3ccc(c(Cl)c3)Oc3cc4cc(c3O)Oc3ccc(cc3Cl)[C@@H](O)[C@@H]3NC(=O)[C@H](NC(=O)[C@@H]4NC(=O)[C@@H](NC2=O)c2cc(O)cc(c2)Oc2cc1ccc2OS(=O)(=O)O)c1cc(Cl)c(O)c(c1)-c1c(O)cc(O)cc1[C@@H](C(=O)O)NC3=O,792
CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3OC([C@H](C)N)=CC[C@H]3N)[C@@H](N)C[C@H]2N)OC[C@]1(C)O,793
C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,794
CC=C1C=CC2=NCCC3OC123,795
Nc1c(F)c(N2CCC(N)C2)c(F)c2c1c(=O)c(C(=O)O)cn2C1CC1,796
CCCCCCCCCCCC(CC(=O)OC1CN(C)C(C(O[C@H]2C[C@H](O)[C@@H](CN)O2)[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)C[C@@H]2O)C(=O)N(C)C1C(=O)O)OC(=O)CC(C)CC(=O)O[C@@H]1O[C@@H](CC)[C@H](OC)[C@@H](OC(=O)CCC(=O)O)[C@H]1OC,797
C[C@H]1O[C@@H]2CC(=O)O[C@@H]2c2c(O)c3c(c(O)c21)C(=O)C(C1CC(N(C)C)[C@H](O)[C@@H](C)O1)=CC3=O,798
CNc1c(F)cc2c(=O)c(C(=O)O)cn(-c3cc(N)c(F)cc3F)c2c1C,799
CC[C@H]1[C@@H](CN)[C@@H]1NCC(O)COc1cc(Cl)cc(Cl)c1,800
C=CCOc1cccc2c1c1ccccc1n2Cc1n[nH]c(=S)o1,801
Cc1c(-c2cnc(N)nc2)ccc2c3ocnc3c(=O)n(C3CC3)c12,802
Cc1c(O)cc2oc3c(c(=O)c2c1O)-c1ccccc1OC3O,803
COc1cccc(-n2nnnc2S(=O)(=O)Cc2ccccc2)c1,804
CC(=N)N1CC[C@H](SC2=C(C(=O)O)N3C(=O)[C@H]([C@@H](C)O)[C@H]3C2)C1,805
C=C(C)c1cccc(O)c(=O)c1,806
CC[C@@H](NC(=O)CNC(=O)[C@@H](C)NC(=O)[C@@H](CO)NC(=O)CNC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](NC(=O)[C@@H](C)NC(=O)[C@@H](CC)NC(=O)[C@@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@@H](CC)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](C)N)[C@@H](C)CC)C(C)C)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)O)[C@@H](C)CC)C(C)C,807
CCCn1nnnc1NC(=O)c1cccc(Cl)c1,808
C=C1OC(=O)[C@@](OC(C)=O)(C23O[C@H](/C(C)=C/C)[C@@](C)(O2)[C@H]2C=C[C@H]4C[C@@H](C(=O)O)CC[C@@H]4[C@]23C)C1=O,809
CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2SCC4)CC1,810
NC(N)=NS(=O)(=O)c1ccc(N)cc1,811
COc1cc2oc3c(O)c4c(c(O)c3c(=O)c2cc1O)-c1c(cc2cc(C)[nH]c(=O)c2c1O)CC4,812
Cc1ccc2c(C)c3c(c(O)c2c1O)C(=O)[C@@]1(O)C(=O)C(C(N)=O)C(=O)[C@@H](N)[C@H]1C3,813
COc1cc2c(c(O)c1[C@@H]1OC(=O)C[C@]1(C)O)C(=O)c1cccc(O)c1C2=O,814
COc1ccc2c(c1O)-c1c(O)c(OC)cc3c1[C@H](C2)N(C)CC3,815
O=c1cc(CP(=O)(O)O)c2c(Br)cc(Br)cc2[nH]1,816
NC(N)=NOCCONC(=O)[C@@H]1CC[C@@H]2CN1C(=O)N2OS(=O)(=O)O,817
NCCCC(N)CC(=O)NCCCC(N)CC(=O)NCCCC(N)CC(=O)NCCCC(N)CC(=O)NCCCC(N)CC(=O)NC1C(NC2=NC3C(=O)NCC(O)C3N2)OC(CO)C(OC(N)=O)C1O,818
Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,819
C=C1O[C@@](CO)(n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,820
COc1ccccc1OCc1ccccc1C(C)(C)NC(=O)c1ccc([N+](=O)[O-])o1,821
COc1ccc(Cl)cc1NC(=O)Nc1cc(C)nc2ccccc12,822
Cc1cc(Nc2ccc3c(c2)OCCO3)n2nc(-c3ccco3)nc2n1,823
Cc1cc(O)c2c3c1C(=O)[C@@H]1c4c(c(O)cc5cc(O)cc(C)c45)[C@@]3(COC2=O)[C@H]1O,824
CN1CCCN=C1/C=C/c1cccc(O)c1,825
O=C1C=C([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)C(=O)N1,826
OC(CNCCc1ccc(Cl)cc1Cl)COc1ccccc1,827
CCCC[C@@H](C)/C=C(C)/C=C(\C)C(=O)NC1=C[C@@](O)(/C=C/C=C/C=C/C(=O)NC2C(=O)CCC2=O)[C@@H]2O[C@@H]2C1=O,828
Cc1c(F)cccc1NC(=O)Nc1ccc(Cl)c(S(=O)(=O)[C@H]2CCCNC2)c1O,829
C[C@@H]1NC(=O)[C@@H](N)CNC(=O)[C@H]([C@H]2CCN=C(N)N2)NC(=O)/C(=C\NC(N)=O)NC(=O)[C@H](CNC(=O)C[C@@H](N)CCCN)NC1=O.NCCC[C@H](N)CC(=O)NC[C@@H]1NC(=O)[C@H](CO)NC(=O)[C@@H](N)CNC(=O)[C@H]([C@H]2CCN=C(N)N2)NC(=O)/C(=C\NC(N)=O)NC1=O,830
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](CNS(N)(=O)=O)C3)[C@H](C)[C@H]12,831
C[S+]([O-])/C=C/CCN=C=S,832
CC(=O)[C@H]1O[C@@H](Oc2ccc(/C=C(\C)C(=O)N[C@@H]3[C@H](O)[C@@H](O)[C@H]4OCO[C@H]4[C@@H]3O)cc2O)[C@@H](O)[C@@H]1O,833
c1cc2cc(-c3ccc4cc(-c5ccc6oc(C7=NCCN7)cc6c5)[nH]c4c3)[nH]c2cc1C1=NCCN1,834
Cc1c(F)cc2c(=O)c(C(=O)O)cn3c2c1CCC3C,835
CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[C@@H](C)O)N(C)C1,836
CON(C)Cc1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(=O)C(C(N)=O)C(=O)[C@@]3(O)C(=O)C1C2=O,837
Nc1nc(/C(=N/OCc2cc(=O)c(O)cn2O)C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4cnns4)CS[C@H]23)cs1,838
N[C@@H]1[C@@H](O)[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](N)[C@H]2O)O[C@H](CO)[C@H]1O,839
C[C@H](CCC(=O)O)C[C@H](C)C[C@H](C)C(=O)CC(=O)[C@H](C)C[C@H](C)C/C=C/[C@@H](C)[C@@H](O)[C@@H](C)[C@@H](O)C[C@@H]1CC[C@@](C)([C@H]2CC[C@@](C)([C@@H](C)O)O2)O1,840
C/C=C\C=C\[C@@H]1O[C@](O)([C@H](CC)C(=O)NC/C=C/C=C(\C)[C@@H](OC)[C@@H](C)[C@@H]2O[C@H](/C=C/C=C/C=C(\C)C(=O)c3c(O)ccn(C)c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@H](O[C@@H]2O[C@H](C)[C@@H](O[C@@H]3O[C@@H](C)[C@H](OC)[C@@H](O)[C@H]3OC)[C@@H](OC)[C@H]2O)C1(C)C,841
CCN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2OC)CC1,842
CNc1cc(F)cc2c1[nH]c1nc(Oc3cnc(C)nc3)nc(N3CCC4(CC3)CO[C@@H](CO)C4)c12,843
C[C@@H]([C@H](NC(=O)[C@H](CC1CCCCC1)NC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCC(C)(C)C)C(=O)NC[C@H]1C[C@@H](O)[C@H](n2ccc(=O)[nH]c2=O)O1)N(C)C(=O)CN,844
COC1CCC(OC2CC(C3CCC(C4OC(C)(O)C(C)CC4C)O3)OC2C2(C)CC(C)C3(OC(CC4OC(O)(C(O)C(=O)O)C(C)C(OC)C4C)CC(OC)C3C)O2)OC1C,845
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)[O-])=C(CN3c4cccc5c(CC[N+]67CC[N+](CC(N)=O)(CC6)CC7)ccc(c45)S3(=O)=O)[C@H](C)[C@H]12,846
COc1c(Cl)cc(Cl)cc1C(=O)c1cc(Cl)c(Cl)[nH]1,847
C[n+]1ccn(C[C@@]2(C)[C@H](C(=O)[O-])N3C(=O)C[C@H]3S2(=O)=O)n1,848
Nc1nc(S/C=C/C2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)/C(=N\O)c4nc(N)sc4Cl)[C@H]3SC2)cc(=O)[nH]1,849
CC(=O)c1c(O)c(C(C)=O)c(O)c(C2CCCN2)c1O,850
O=C(Nc1cc(C(F)(F)F)cc2sc(=O)sc12)C(F)(F)F,851
CC(=O)NC[C@H]1CN(c2ccc(C(=O)Nc3ccc(Cl)nc3)c(F)c2)C(=O)O1,852
CC(=O)N1CCc2cc(S(=O)(=O)N3CCN(c4cccc(C(F)(F)F)c4)CC3)ccc21,853
CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N(S(=O)(=O)O)[C@@H]1CNC(=O)NCc1cc(=O)c(O)cn1O)c1csc(N)n1)C(=O)O,854
C=C(C/C=C(\C)CCC=C(C)C)CCC(C)(C)/C=C/CC/C(C)=C/CO[C@H](COP(=O)(O)O[C@H]1O[C@H](C(=O)O)[C@@](C)(O)[C@H](OC(N)=O)[C@H]1O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O[C@@H]2OC(C)[C@@H](O[C@@H]3O[C@H](C(=O)NC4C(=O)CCC4=O)[C@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2NC(C)=O)[C@H](O)[C@H]1NC(C)=O)C(=O)O,855
NCC(=O)Nc1ccc(-n2nc(C(F)(F)F)cc2-c2ccc3c(ccc4ccccc43)c2)cc1,856
CCc1cc(Nc2cc(=O)n(CCCCN3CCN(c4c(C)cc5c(=O)c(C(=O)O)cn(C6CC6)c5c4F)C[C@H]3C)c(=O)[nH]2)ccc1C,857
N[C@H](CCOc1ccc(/C(=N/O)C(=O)N[C@H]2CN([C@@H](C(=O)O)c3ccc(O)c(Cl)c3)C2=O)cc1)C(=O)O,858
C=C(NC(=O)C(=C)NC(=O)c1ccc2c(n1)-c1coc(n1)C(=C)NC(=O)C(=C)NC(=O)c1nc(oc1C)C(=C)NC(=O)C(C(C)(C)O)NC(=O)C(=C)NC(=O)c1coc(n1)/C(=C\C)NC(=O)C(C(C)O)NC(=O)c1csc-2n1)C(N)=O,859
O=C1N2C[C@@H](CC[C@H]2F)N1OS(=O)(=O)O,860
NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](N)[C@@H](O)[C@@H]1O,861
NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](O)[C@@H](O)[C@@H]1O,862
COC1CC2C=CC3C4OC2(C(C)=CC(C)C(C(C)O)OC1=O)C3C(O)C(C)C4OC(=O)c1ccc[nH]1,863
Nc1c(Cl)cccc1C(=O)Nc1ccccc1C(=O)O,864
CC(=O)N1CCc2cc(S(=O)(=O)N3CCN(c4cc(F)cc(C(F)(F)F)c4)CC3)ccc21,865
CN(C)[C@@H]1C(=O)C(C(=O)NCN2CCN(CCO)CC2)C(=O)[C@@]2(O)C(=O)C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,866
CC(=O)Oc1c(I)cc(I)cc1C(=O)Nc1ccc(Cl)cc1,867
O=[N+]([O-])c1ccc(-c2nc(N(CCO)CCO)c3ccccc3n2)o1,868
C[C@@]12C[C@H](N)[C@@H]1CN(c1nc3c(cc1F)c(=O)c(C(=O)O)cn3C1CC1)C2,869
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCNC3=O)c3ccccc3)C(=O)N2[C@H]1C(=O)O,870
COC(C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O)c1ccc(Cl)c(Cl)c1,871
NS(=O)(=O)c1ccc(N2C[C@H](CO)OC2=O)cc1,872
C=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OCC(=O)O)c3csc(N)n3)[C@H]2SC1,873
